precipitacao;pressao;temperatura;umidade
0;889,4;20,3;59
0;889,1;20,1;58
0;889;19,3;59
0;888,9;18,5;62
0;889,2;17,6;66
0;889,8;17;71
0;890,6;17,3;70
0;891,1;18,5;65
0;891,4;20,1;61
0;891,4;21,7;53
0;891,4;22,9;47
0;890,7;24,6;43
0;889,6;25,2;40
0;888,6;26,3;34
0;888;25,9;33
0;887,8;26,4;32
0;887,9;26;31
0;888,2;24,9;32
0;888,5;23,7;36
0;889;22,8;40
0;889,4;22,4;42
0;889,5;21,7;44
0;889,5;21,2;45
0;889,3;21;43
0;888,8;20,7;47
0;888,6;19,7;52
0;888,1;18,7;58
0;888,5;18,6;63
0;888,8;18,2;67
0;889,2;17,9;72
0;890;18,2;72
0;890,8;19,8;66
0;891,1;21,1;63
0;891,4;23;58
0;891,1;23,6;51
0;890,1;25;42
0;889,2;25,6;37
0;888,4;26,7;32
0;887,7;27,6;30
0;887,3;26,3;31
0;887,6;26,2;29
0;887,8;25;31
0;888,3;24,3;36
0;888,9;23,4;40
0;889,5;22,6;43
0;889,9;21,9;45
0;889,8;21,5;43
0;889,7;21,4;42
0;889,3;20,5;45
0;889;20,2;45
0;888,5;19,5;47
0;888,8;19;50
0;889,1;19,1;50
0;889,8;18,2;54
0;890,6;19,3;54
0;890,9;20,8;50
0;891,2;22,1;47
0;891,2;23,9;44
0;890,9;25,5;38
0;890,3;26,5;30
0;889,5;27,8;29
0;888,6;28,4;29
0;887,8;28,3;28
0;887,5;27,5;28
0;887,7;28,3;27
0;888;26,6;30
0;888,4;25,3;33
0;889;24,4;37
0;889,3;23,4;38
0;889,7;22,2;42
0;889,8;21,7;42
0;889,5;21,1;44
0;889;18,4;53
0;888,6;17,1;61
0;888,2;17,2;61
0;888,3;19,9;46
0;888,4;19,8;47
0;888,9;19,2;47
0;889,5;19,5;44
0;890,2;20,9;42
0;890,6;23,2;39
0;890,9;24,7;32
0;890,4;26,6;30
0;889,7;27,1;28
0;888,8;28,4;27
0;888,1;28,8;25
0;887,4;28,9;25
0;887,2;28,4;24
0;887,6;28,1;25
0;888;26,6;27
0;888,6;25,1;30
0;889;24,1;32
0;889,4;23,9;32
0;889,7;22,2;40
0;889,9;21,3;43
0;889,5;20,9;42
0;888,9;21,1;39
0;888,4;20,7;40
0;888;19,9;41
0;887,8;19;45
0;888;18,2;49
0;888,5;17,7;51
0;889,1;18,3;49
0;889,7;19,4;46
0;890,2;21,2;43
0;890,2;24,1;36
0;890;25,4;25
0;889,2;26,5;25
0;888,2;27,3;26
0;887,4;27,4;24
0;886,8;27,3;23
0;886,7;27,6;25
0;886,9;27,4;24
0;887,3;25,9;25
0;887,7;24,5;27
0;888,2;23,3;28
0;888,8;22,7;35
0;889,2;22,5;37
0;888,9;22,2;39
0;888,4;21,4;43
0;887,8;21,5;43
0;887,2;20,7;46
0;887,1;17,3;60
0;887;19,9;50
0;887,7;16,9;61
0;888,3;15,3;71
0;889,1;19;55
0;890;20,5;48
0;890,6;22,2;48
0;891;23,5;46
0;890,8;25,9;41
0;890,4;27,5;34
0;889,4;29,5;30
0;888,3;28,3;30
0;887,7;27,9;31
0;887,3;27,7;31
0;887,3;27,9;30
0;887,4;26,7;32
0;887,6;22,3;51
0;888,1;23,3;47
0;888,5;24,4;42
0;888,8;22,2;49
0;888,9;20,3;57
0;888,7;20,9;52
0;888,2;19,5;58
0;887,8;21,1;50
0;887,2;21,4;49
0;887,3;17,7;65
0;887,5;16,9;69
0;887,9;16,8;67
0;888,5;21,8;47
0;888,9;23,6;42
0;889,4;25,1;38
0;889,5;27,3;34
0;889;29,1;29
0;888,2;29,3;26
0;887,1;30,8;24
0;886,2;29,3;26
0;885,4;30,2;26
0;885;29,1;28
0;885;29,2;29
0;885,3;28,4;29
0;885,9;27;35
0;886,5;25,9;36
0;887,4;24,7;39
0;887,6;20,9;53
0;887,8;20,5;55
0;887,7;19,5;57
0;887;19,5;56
0;886,4;19,7;54
0;885,9;19,6;53
0;885,8;20,1;50
0;886;18,9;54
0;887;20,9;52
0;888,3;19,7;70
0;889,2;21,3;70
0;889,8;23;62
0;890,3;24,1;56
0;889,9;26,5;49
0;889,3;27,3;44
0;888,5;28,2;38
0;887,5;28,6;36
0;886,8;30,2;31
0;886,6;28;39
0;887,4;27,8;37
0;887,7;25,8;42
0;888,2;24,6;46
0;888,6;23,8;55
0;889,3;23,1;59
0;889,8;22,6;62
0;889,9;21,8;64
0;889,6;21;67
0;889;20,3;70
0;888,3;19,7;73
0;887,6;19,3;75
0;887,4;18,6;78
0;887,6;17,5;80
0;887,9;18,9;75
0;888,6;19,8;73
0;889,2;21,6;66
0;889,7;22,3;63
0;890;24,2;59
0;889,8;25,4;54
0;889,2;26;50
0;888,1;27,6;44
0;887,2;27,2;41
0;887,1;23,6;55
0;886,2;26,1;37
0;886,7;25,4;41
0;887,3;24,3;53
0;887,7;23,5;53
0;888,6;22,2;63
0;889,2;22,5;58
0;889,3;21,6;64
0;889,4;19,9;70
0;888,8;20,8;67
0;888,3;18,3;78
0;887,8;18,7;78
0;886,9;21,6;56
0;887,5;20,6;65
0;888;18,8;72
0;888,3;19,1;74
0;888,6;21,2;62
0;889,7;21,2;65
0;890;21,8;64
0;890,2;25,1;54
0;890;26;54
0;889,3;27;44
0;888,5;28,8;37
0;887,5;29,3;35
0;886,6;28,6;39
0;886,9;24,9;50
0;887,2;24,9;45
0;887,3;24,9;41
0;887,2;24,9;46
0;888,2;23,4;52
0;889,1;24,6;49
0;889,3;23,4;54
0;889,4;21,1;65
0;888,9;23;55
0;888,4;22,7;55
0;887,6;21,8;59
0;887,4;19,3;69
0;887,4;20,8;65
0;888;21,2;65
0;888,6;20,5;68
0;889,3;21,5;63
0;889,9;22,5;59
0;890,3;23,8;55
0;890,4;25,7;51
0;890,2;26,2;48
0;889,6;27,6;43
0;889;29;36
0;888;30,4;32
0;887;30;31
0;886,7;29;32
0;886,6;28;38
0;886,9;27,7;34
0;887,6;26,4;40
0;888,2;25,4;45
0;888,6;24,5;48
0;888,9;24,2;49
0;889,1;23,8;49
0;889,1;23;53
0;888,8;22,8;54
0;888,4;22,3;56
0;888,4;21,5;59
0;888,2;20,9;61
0;888,9;19,9;66
0;889,4;19,5;67
0;889,7;20,9;62
0;890,2;21,9;60
0;890,5;23,7;56
0;890,7;25,1;52
0;890,4;27,7;43
0;889,9;28,1;39
0;888,7;29,4;32
0;887,8;30,2;28
0;887,1;30,6;28
0;886,7;30,4;28
0;886,8;29,7;27
0;886,9;28,1;31
0;887,2;27,1;33
0;887,5;26,6;36
0;888,3;23;49
0;888,7;22,5;51
0;888,6;24,5;41
0;888,7;24,3;41
0;888,3;21,7;49
0;887,8;18,6;63
0;887,2;21,7;52
0;887,2;18;65
0;887,5;17,7;68
0;887,8;20,8;56
0;888,7;22;49
0;889,2;23,1;44
0;889,3;25,8;39
0;889,4;27,7;36
0;889,1;29,1;30
0;888,5;30;27
0;887,6;29,9;25
0;886,7;30,8;24
0;885,8;31,7;22
0;885,5;31;23
0;885,4;30,7;23
0;885,7;29;25
0;886;28,1;27
0;886,5;26,7;31
0;887,2;25,4;36
0;887,8;24;41
0;888;22,9;44
0;888;24,5;36
0;887,8;23,9;37
0;887,4;23,7;38
0;887,2;23,4;36
0;887,1;22,2;39
0;887,3;22,2;36
0;887,7;21,6;37
0;888,5;23,1;38
0;889,1;24,3;36
0;889,5;25,9;32
0;889,4;27,8;29
0;889,2;29,5;28
0;888,6;30,2;27
0;887,7;31,1;24
0;886,9;31,8;22
0;886,2;31,6;21
0;885,7;31,5;22
0;885,6;30,6;24
0;885,6;29,3;25
0;885,9;28,2;29
0;886,5;27,3;32
0;887;26,3;34
0;887,5;25,8;35
0;887,7;24,5;39
0;887,4;24,1;41
0;886,9;23,5;42
0;886,4;22,2;48
0;886,1;18,7;61
0;886,2;19,1;58
0;886,7;20,6;54
0;887,1;20,8;51
0;887,9;22,1;50
0;888,7;23;46
0;889,2;24,3;42
0;889,4;26,8;36
0;889;28,2;34
0;888,2;29,8;27
0;887,3;30,9;27
0;886,5;30,9;26
0;885,7;29,6;28
0;885,3;30,7;27
0;885,3;30,2;28
0;885,6;28,7;30
0;886,1;27,5;34
0;886,5;27;35
0;887,2;26,2;37
0;887,7;25,4;40
0;887,7;24,6;42
0;887,5;23,8;43
0;887;23,4;43
0;886,7;22,7;45
0;886,6;22,5;43
0;886,7;22,2;40
0;887,1;21,4;41
0;887,4;21,6;40
0;887,9;22;40
0;888,4;23,4;37
0;888,8;24,7;35
0;889;26,4;33
0;888,6;28,5;30
0;887,8;29,9;28
0;886,8;31,1;28
0;885,9;32,3;27
0;885,2;31,4;26
0;885;31,2;26
0;885;30,6;27
0;885,2;28,9;30
0;885,4;28;32
0;885,8;27,2;34
0;886,5;26,4;36
0;887,1;25,8;39
0;887,5;24,9;40
0;887,2;24,2;42
0;887;21,8;48
0;886,3;22,7;47
0;886,1;19,6;58
0;886,2;18,8;58
0;886,5;21,1;48
0;887;19,8;51
0;887,7;21,3;52
0;888,2;25,5;33
0;888,4;26,9;29
0;888,3;29,3;26
0;888,1;30,9;25
0;887;31,1;25
0;886;32,1;24
0;884,9;32,2;21
0;884,2;33;22
0;884,2;32,4;21
0;884,4;32;24
0;884,7;30,3;25
0;885,1;29,1;27
0;885,6;28,3;29
0;886,4;26,9;33
0;886,8;25,1;37
0;886,8;22,1;49
0;886,5;23,2;43
0;885,9;20,9;51
0;885,5;21,1;49
0;885,2;20,5;51
0;885,2;21,1;52
0;885,5;20,4;54
0;885,9;22;43
0;886,6;23;50
0;887,4;27,4;30
0;887,8;28,4;26
0;887,8;30,7;21
0;887,5;31,8;19
0;886,9;32,6;21
0;885,8;33,5;20
0;885;32,5;21
0;884,6;32,1;22
0;884,4;32;26
0;884,5;31,2;24
0;884,7;29,4;29
0;884,9;25,8;38
0;885,5;25,4;39
0;886,3;24,5;42
0;886,8;23,8;46
0;886,7;23,1;49
0;886,8;24,5;46
0;886,3;22,4;53
0;885,7;22,5;54
0;885,4;21,1;60
0;885,2;21,3;60
0;885,6;21,6;60
0;886,1;20,6;64
0;886,7;21,8;65
0;887,2;25,7;54
0;887,5;29,6;40
0;887,4;30,8;34
0;887,1;30,8;32
0;886,6;30,7;33
0;885,5;32,7;27
0;884,2;32,6;29
0;883,4;33,5;26
0;883,1;32,3;29
0;883,3;31;32
0;883,7;29,7;33
0;884,2;27,4;44
0;885,1;26,7;47
0;885,6;24,6;54
0;886,1;22,6;62
0;886;22,7;62
0;885,8;22;65
0;885;22,8;62
0;884,5;21;69
0;884,1;20,8;70
0;884;20,7;68
0;884,4;20,6;76
0;884,7;20;73
0;885,3;22,4;69
0;886;26;52
0;886,4;29,8;41
0;886,5;31,2;35
0;886,2;30,6;35
0;885,7;28,9;43
0;884,6;30,7;34
0;883,7;32;28
0;882,7;32,6;30
0;882,3;32,7;26
0;882,5;31,9;29
0;883,1;29,9;37
0;883,4;27,7;38
0;884,2;25,2;48
0;884,9;25,3;51
0;885,2;24,6;56
0;885,3;26,3;50
0;885,1;24,7;56
0;884,4;22,7;64
0;884;23;60
0;883,8;21,8;68
0;884;23,1;57
0;884,7;23,5;61
0;885,3;22,1;71
0;885,9;22,7;70
0;886,4;23,8;67
0;886,6;25,6;61
0;886,7;27,7;56
0;886,2;29,2;48
0;885,7;28,3;52
0;884,9;28,9;51
0;883,9;30,4;45
0;883,1;29,7;48
0;882,8;27,7;53
0;883,3;25,4;62
0;883,7;25,1;63
0;884,3;23,7;67
0;885,2;23,6;70
0;885,4;23,6;72
0;885,2;22,8;75
0;885,4;22,1;76
0;885,3;23,1;72
0;885;22,7;73
0;884,6;22,5;74
0;884,5;22,3;76
0;884,6;21,9;79
0,2;884,7;21,3;84
0;885;21,1;84
0;885,6;21,4;83
0;886,1;22,4;79
0;886,3;25,9;60
0;886,6;27;56
0;886,6;29,1;49
0;886,1;29,3;46
0;885,2;29,6;46
0;884,4;30,4;44
0;883,5;32,3;37
0;883,5;25,2;54
0;883,6;26;51
0;883,6;25,9;50
0;884,9;25,1;53
0;885,8;24,3;57
0;887,2;25,2;54
6;888,4;20;87
0,8;887,4;19,5;89
0,2;887;19,6;88
0,2;887,4;20,4;83
0;887,1;20;81
0;886,9;19,9;80
0;886,7;19,3;81
0;886,7;19,3;84
0;886,7;19,3;87
0;887,7;20,1;85
0;888,3;22,2;74
0;889,5;22,3;75
0;889,8;23,8;71
0;889,8;24,4;66
0;889;25,8;57
0;888,2;26,3;57
0;887,6;26,4;62
0;886,8;26,3;59
0;886,4;25,2;64
0;886;25;66
0;886,6;24,6;70
0;887,1;24,1;71
0;887,6;22,8;77
0;888,1;22,7;76
0;888,7;23,7;74
0;888,5;23,2;78
0;888,4;22,7;81
0;887,6;22,1;84
0;887,3;21,4;88
0;886,9;21,1;89
0;886,8;21,2;84
0;886,9;20,9;84
0;887,5;20,4;85
0;888,1;21;80
0;888,8;22,3;73
0;889,2;23,9;64
0;889,3;25,5;56
0;889,2;28;48
0;888,7;27,9;45
0;887,6;30,2;40
0;886,4;30,4;38
0;885,4;31,1;35
0;884,7;30,8;37
0;884,4;29,8;39
0;884,8;28,5;43
0;885,5;27,3;47
0;886,1;26,5;49
